Embedding Index statistics
==================================================

Total occurrence: 249344
Index 58913: 1 times
Index 40746: 1 times
Index 40398: 1 times
Index 60785: 1 times
Index 26445: 1 times
Index 20034: 1 times
Index 11725: 1 times
Index 35158: 1 times
Index 22583: 1 times
Index 31868: 1 times
Index 13844: 1 times
Index 9938: 1 times
Index 61213: 1 times
Index 28766: 1 times
Index 20008: 1 times
Index 57788: 1 times
Index 43427: 1 times
Index 62082: 1 times
Index 9114: 1 times
Index 13781: 1 times
Index 41490: 1 times
Index 45811: 1 times
Index 59205: 1 times
Index 40119: 1 times
Index 45677: 1 times
Index 65006: 1 times
Index 46835: 1 times
Index 44779: 1 times
Index 19119: 1 times
Index 4275: 1 times
Index 13542: 1 times
Index 31124: 1 times
Index 55351: 1 times
Index 33610: 1 times
Index 8065: 1 times
Index 43446: 1 times
Index 60056: 1 times
Index 51117: 1 times
Index 49728: 1 times
Index 44771: 1 times
Index 8366: 1 times
Index 12434: 1 times
Index 24575: 1 times
Index 20363: 1 times
Index 25912: 1 times
Index 14904: 1 times
Index 22707: 1 times
Index 51823: 1 times
Index 62400: 1 times
Index 29279: 1 times
Index 46538: 1 times
Index 47475: 1 times
Index 61380: 1 times
Index 9440: 1 times
Index 21647: 1 times
Index 47723: 1 times
Index 36442: 1 times
Index 29907: 1 times
Index 23909: 1 times
Index 16775: 1 times
Index 38175: 1 times
Index 22644: 1 times
Index 20537: 1 times
Index 17868: 1 times
Index 62029: 1 times
Index 1810: 1 times
Index 46318: 1 times
Index 10469: 1 times
Index 56197: 1 times
Index 59862: 1 times
Index 39522: 1 times
Index 5370: 1 times
Index 42318: 1 times
Index 25175: 1 times
Index 24669: 1 times
Index 14960: 1 times
Index 54904: 1 times
Index 51128: 1 times
Index 43773: 1 times
Index 56703: 1 times
Index 53441: 1 times
Index 36015: 1 times
Index 43372: 1 times
Index 10884: 1 times
Index 63405: 1 times
Index 58428: 1 times
Index 28710: 1 times
Index 12653: 1 times
Index 15678: 1 times
Index 11549: 1 times
Index 59386: 1 times
Index 14612: 1 times
Index 44581: 1 times
Index 59992: 1 times
Index 42699: 1 times
Index 14767: 1 times
Index 4945: 1 times
Index 62962: 1 times
Index 27921: 1 times
Index 38054: 1 times
Index 34706: 1 times
Index 54531: 1 times
Index 10280: 1 times
Index 5355: 1 times
Index 23129: 1 times
Index 61185: 1 times
Index 12745: 1 times
Index 52835: 1 times
Index 21070: 1 times
Index 42158: 1 times
Index 22191: 1 times
Index 6860: 1 times
Index 27216: 1 times
Index 42259: 1 times
Index 13061: 1 times
Index 43217: 1 times
Index 35243: 1 times
Index 29240: 1 times
Index 46502: 1 times
Index 45783: 1 times
Index 39006: 1 times
Index 1411: 1 times
Index 16817: 1 times
Index 27300: 1 times
Index 33167: 1 times
Index 49389: 1 times
Index 16181: 1 times
Index 40271: 1 times
Index 3063: 1 times
Index 10958: 1 times
Index 57008: 1 times
Index 25034: 1 times
Index 6807: 1 times
Index 1519: 1 times
Index 2874: 1 times
Index 12924: 1 times
Index 9784: 1 times
Index 54259: 1 times
Index 29531: 1 times
Index 56446: 1 times
Index 54952: 1 times
Index 20737: 1 times
Index 34534: 1 times
Index 47190: 1 times
Index 49574: 1 times
Index 22168: 1 times
Index 47718: 1 times
Index 35997: 1 times
Index 18911: 1 times
Index 20824: 1 times
Index 38487: 1 times
Index 19653: 1 times
Index 57116: 1 times
Index 55836: 1 times
Index 23147: 1 times
Index 36775: 1 times
Index 9254: 1 times
Index 4858: 1 times
Index 64409: 1 times
Index 5962: 1 times
Index 62648: 1 times
Index 19763: 1 times
Index 38364: 1 times
Index 35579: 1 times
Index 19007: 1 times
Index 18120: 1 times
Index 16058: 1 times
Index 23801: 1 times
Index 27192: 1 times
Index 12198: 1 times
Index 52664: 1 times
Index 3195: 1 times
Index 10367: 1 times
Index 51719: 1 times
Index 45944: 1 times
Index 46081: 1 times
Index 6611: 1 times
Index 10177: 1 times
Index 59357: 1 times
Index 44321: 1 times
Index 57638: 1 times
Index 43992: 1 times
Index 2704: 1 times
Index 35722: 1 times
Index 43483: 1 times
Index 51130: 1 times
Index 42134: 1 times
Index 47734: 1 times
Index 34582: 1 times
Index 58887: 1 times
Index 40287: 1 times
Index 963: 1 times
Index 48482: 1 times
Index 62046: 1 times
Index 35590: 1 times
Index 53226: 1 times
Index 49829: 1 times
Index 43125: 1 times
Index 62430: 1 times
Index 35733: 1 times
Index 31137: 1 times
Index 34176: 1 times
Index 61166: 1 times
Index 35276: 1 times
Index 36083: 1 times
Index 24646: 1 times
Index 35544: 1 times
Index 46979: 1 times
Index 61181: 1 times
Index 24218: 1 times
Index 50994: 1 times
Index 22684: 1 times
Index 38933: 1 times
Index 40413: 1 times
Index 52312: 1 times
Index 15128: 1 times
Index 65204: 1 times
Index 2295: 1 times
Index 37212: 1 times
Index 26666: 1 times
Index 19250: 1 times
Index 12323: 1 times
Index 28792: 1 times
Index 20862: 1 times
Index 12508: 1 times
Index 30898: 1 times
Index 46471: 1 times
Index 15848: 1 times
Index 30968: 1 times
Index 57256: 1 times
Index 18663: 1 times
Index 61190: 1 times
Index 64396: 1 times
Index 32469: 1 times
Index 41694: 1 times
Index 49484: 1 times
Index 26050: 1 times
Index 25654: 1 times
Index 47652: 1 times
Index 54919: 1 times
Index 55046: 1 times
Index 49207: 1 times
Index 26026: 1 times
Index 16969: 1 times
Index 52069: 1 times
Index 44021: 1 times
Index 14494: 1 times
Index 60047: 1 times
Index 55285: 1 times
Index 38895: 1 times
Index 9276: 1 times
Index 30274: 1 times
Index 4656: 1 times
Index 46392: 1 times
Index 40528: 1 times
Index 61931: 1 times
Index 11541: 1 times
Index 37403: 1 times
Index 28115: 1 times
Index 61594: 1 times
Index 12105: 1 times
Index 33414: 1 times
Index 2256: 1 times
Index 52369: 1 times
Index 36567: 1 times
Index 25335: 1 times
Index 22318: 1 times
Index 42977: 1 times
Index 31607: 1 times
Index 11834: 1 times
Index 60988: 1 times
Index 19770: 1 times
Index 10139: 1 times
Index 25224: 1 times
Index 11464: 1 times
Index 7712: 1 times
Index 38287: 1 times
Index 15048: 1 times
Index 30931: 1 times
Index 48898: 1 times
Index 40366: 1 times
Index 4188: 1 times
Index 29953: 1 times
Index 60559: 1 times
Index 43918: 1 times
Index 14686: 1 times
Index 41481: 1 times
Index 39109: 1 times
Index 7411: 1 times
Index 43964: 1 times
Index 57318: 1 times
Index 3484: 1 times
Index 40517: 1 times
Index 12643: 1 times
Index 40538: 1 times
Index 23554: 1 times
Index 43694: 1 times
Index 41342: 1 times
Index 61641: 1 times
Index 58755: 1 times
Index 20589: 1 times
Index 63583: 1 times
Index 29901: 1 times
Index 28226: 1 times
Index 1391: 1 times
Index 63886: 1 times
Index 40994: 1 times
Index 54783: 1 times
Index 48601: 1 times
Index 43557: 1 times
Index 54083: 1 times
Index 31030: 1 times
Index 57939: 1 times
Index 50182: 1 times
Index 10990: 1 times
Index 34214: 1 times
Index 42239: 1 times
Index 19775: 1 times
Index 41065: 1 times
Index 59438: 1 times
Index 52244: 1 times
Index 45829: 1 times
Index 23122: 1 times
Index 47609: 1 times
Index 20023: 1 times
Index 36689: 1 times
Index 53732: 1 times
Index 46378: 1 times
Index 38444: 1 times
Index 37293: 1 times
Index 29816: 1 times
Index 36903: 1 times
Index 46032: 1 times
Index 24657: 1 times
Index 56553: 1 times
Index 5664: 1 times
Index 12035: 1 times
Index 17213: 1 times
Index 54320: 1 times
Index 39363: 1 times
Index 24855: 1 times
Index 41039: 1 times
Index 58305: 1 times
Index 7088: 1 times
Index 25988: 1 times
Index 2409: 1 times
Index 31300: 1 times
Index 28281: 1 times
Index 40305: 1 times
Index 11395: 1 times
Index 45247: 1 times
Index 45418: 1 times
Index 20470: 1 times
Index 52574: 1 times
Index 388: 1 times
Index 14365: 1 times
Index 35302: 1 times
Index 63389: 1 times
Index 50328: 1 times
Index 9429: 1 times
Index 11821: 1 times
Index 514: 1 times
Index 8869: 1 times
Index 35991: 1 times
Index 54297: 1 times
Index 13729: 1 times
Index 30094: 1 times
Index 1523: 1 times
Index 60265: 1 times
Index 7360: 1 times
Index 8037: 1 times
Index 39294: 1 times
Index 37371: 1 times
Index 45290: 1 times
Index 35933: 1 times
Index 30091: 1 times
Index 45856: 1 times
Index 32284: 1 times
Index 39028: 1 times
Index 25608: 1 times
Index 8574: 1 times
Index 63664: 1 times
Index 51877: 1 times
Index 27298: 1 times
Index 7158: 1 times
Index 30247: 1 times
Index 53035: 1 times
Index 39829: 1 times
Index 64743: 1 times
Index 41751: 1 times
Index 2063: 1 times
Index 24253: 1 times
Index 28616: 1 times
Index 17924: 1 times
Index 29975: 1 times
Index 57369: 1 times
Index 11861: 1 times
Index 53801: 1 times
Index 2163: 1 times
Index 2886: 1 times
Index 64626: 1 times
Index 12785: 1 times
Index 58922: 1 times
Index 51678: 1 times
Index 54551: 1 times
Index 56259: 1 times
Index 45246: 1 times
Index 56665: 1 times
Index 31826: 1 times
Index 23828: 1 times
Index 15361: 1 times
Index 44488: 1 times
Index 61671: 1 times
Index 40523: 1 times
Index 9884: 1 times
Index 45415: 1 times
Index 59881: 1 times
Index 39477: 1 times
Index 10425: 1 times
Index 46822: 1 times
Index 14740: 1 times
Index 10049: 1 times
Index 59132: 1 times
Index 59645: 1 times
Index 60764: 1 times
Index 22701: 1 times
Index 49556: 1 times
Index 22612: 1 times
Index 25278: 1 times
Index 18180: 1 times
Index 63396: 1 times
Index 56285: 1 times
Index 14331: 1 times
Index 15640: 1 times
Index 52828: 1 times
Index 17197: 1 times
Index 39817: 1 times
Index 53189: 1 times
Index 19867: 1 times
Index 19822: 1 times
Index 14108: 1 times
Index 37025: 1 times
Index 54829: 1 times
Index 32698: 1 times
Index 63839: 1 times
Index 62676: 1 times
Index 19525: 1 times
Index 28355: 1 times
Index 50535: 1 times
Index 8518: 1 times
Index 31210: 1 times
Index 46961: 1 times
Index 47348: 1 times
Index 13292: 1 times
Index 20199: 1 times
Index 32403: 1 times
Index 36003: 1 times
Index 8561: 1 times
Index 43651: 1 times
Index 20094: 1 times
Index 61121: 1 times
Index 43284: 1 times
Index 5264: 1 times
Index 35170: 1 times
Index 31072: 1 times
Index 26206: 1 times
Index 36124: 1 times
Index 24077: 1 times
Index 64360: 1 times
Index 11056: 1 times
Index 65531: 1 times
Index 1328: 1 times
Index 8756: 1 times
Index 3061: 1 times
Index 42392: 1 times
Index 26837: 1 times
Index 45732: 1 times
Index 16018: 1 times
Index 48003: 1 times
Index 26552: 1 times
Index 32126: 1 times
Index 6582: 1 times
Index 16927: 1 times
Index 60849: 1 times
Index 6437: 1 times
Index 21540: 1 times
Index 43916: 1 times
Index 40029: 1 times
Index 1593: 1 times
Index 19773: 1 times
Index 26435: 1 times
Index 43931: 1 times
Index 46232: 1 times
Index 25491: 1 times
Index 55543: 1 times
Index 56071: 1 times
Index 32123: 1 times
Index 57739: 1 times
Index 21848: 1 times
Index 28097: 1 times
Index 5345: 1 times
Index 65102: 1 times
Index 4022: 1 times
Index 11249: 1 times
Index 34568: 1 times
Index 35942: 1 times
Index 20835: 1 times
Index 11453: 1 times
Index 57613: 1 times
Index 39791: 1 times
Index 55000: 1 times
Index 17161: 1 times
Index 54862: 1 times
Index 46472: 1 times
Index 21990: 1 times
Index 23453: 1 times
Index 7118: 1 times
Index 3347: 1 times
Index 54933: 1 times
Index 46975: 1 times
Index 54605: 1 times
Index 47930: 1 times
Index 25497: 1 times
Index 7245: 1 times
Index 14428: 1 times
Index 41690: 1 times
Index 33370: 1 times
Index 51312: 1 times
Index 20883: 1 times
Index 53458: 1 times
Index 58029: 1 times
Index 22385: 1 times
Index 19402: 1 times
Index 566: 1 times
Index 60181: 1 times
Index 261: 1 times
Index 973: 1 times
Index 30127: 1 times
Index 23066: 1 times
Index 15752: 1 times
Index 42420: 1 times
Index 3949: 1 times
Index 35840: 1 times
Index 63531: 1 times
Index 53448: 1 times
Index 47247: 1 times
Index 31555: 1 times
Index 10019: 1 times
Index 22836: 1 times
Index 23744: 1 times
Index 4423: 1 times
Index 40140: 1 times
Index 48419: 1 times
Index 39165: 1 times
Index 27821: 1 times
Index 60157: 1 times
Index 16408: 1 times
Index 55715: 1 times
Index 61860: 1 times
Index 55686: 1 times
Index 42559: 1 times
Index 34740: 1 times
Index 64180: 1 times
Index 57586: 1 times
Index 35604: 1 times
Index 54507: 1 times
Index 15231: 1 times
Index 55419: 1 times
Index 31083: 1 times
Index 24208: 1 times
Index 1242: 1 times
Index 30318: 1 times
Index 36680: 1 times
Index 11919: 1 times
Index 61864: 1 times
Index 61451: 1 times
Index 12563: 1 times
Index 49679: 1 times
Index 45768: 1 times
Index 57081: 1 times
Index 36156: 1 times
Index 17127: 1 times
Index 15669: 1 times
Index 57451: 1 times
Index 31637: 1 times
Index 43461: 1 times
Index 52257: 1 times
Index 54885: 1 times
Index 64788: 1 times
Index 42601: 1 times
Index 12224: 1 times
Index 64586: 1 times
Index 31484: 1 times
Index 9796: 1 times
Index 29639: 1 times
Index 55050: 1 times
Index 9979: 1 times
Index 29684: 1 times
Index 65416: 1 times
Index 36249: 1 times
Index 18518: 1 times
Index 31980: 1 times
Index 15839: 1 times
Index 43634: 1 times
Index 11867: 1 times
Index 30590: 1 times
Index 4036: 1 times
Index 16330: 1 times
Index 58879: 1 times
Index 9740: 1 times
Index 13622: 1 times
Index 42992: 1 times
Index 63960: 1 times
Index 5379: 1 times
Index 29898: 1 times
Index 57342: 1 times
Index 41036: 1 times
Index 28578: 1 times
Index 50350: 1 times
Index 51473: 1 times
Index 45005: 1 times
Index 12697: 1 times
Index 26482: 1 times
Index 17798: 1 times
Index 37581: 1 times
Index 23259: 1 times
Index 53608: 1 times
Index 40368: 1 times
Index 27712: 1 times
Index 40163: 1 times
Index 55707: 1 times
Index 3180: 1 times
Index 7891: 1 times
Index 14273: 1 times
Index 10288: 1 times
Index 4998: 1 times
Index 51996: 1 times
Index 21762: 1 times
Index 47059: 1 times
Index 6721: 1 times
Index 850: 1 times
Index 6442: 1 times
Index 17749: 1 times
Index 6283: 1 times
Index 24731: 1 times
Index 35294: 1 times
Index 14993: 1 times
Index 27463: 1 times
Index 21287: 1 times
Index 35323: 1 times
Index 26354: 1 times
Index 34876: 1 times
Index 14289: 1 times
Index 16760: 1 times
Index 4471: 1 times
Index 15555: 1 times
Index 62042: 1 times
Index 11743: 1 times
Index 43926: 1 times
Index 33939: 1 times
Index 519: 1 times
Index 49096: 1 times
Index 57382: 1 times
Index 57313: 1 times
Index 53219: 1 times
Index 11991: 1 times
Index 28537: 1 times
Index 18393: 1 times
Index 2627: 1 times
Index 43659: 1 times
Index 47382: 1 times
Index 2535: 1 times
Index 28796: 1 times
Index 8875: 1 times
Index 2762: 1 times
Index 39034: 1 times
Index 11906: 1 times
Index 13333: 1 times
Index 51798: 1 times
Index 54266: 1 times
Index 3974: 1 times
Index 29905: 1 times
Index 25567: 1 times
Index 28881: 1 times
Index 52674: 1 times
Index 22781: 1 times
Index 42400: 1 times
Index 47648: 1 times
Index 61795: 1 times
Index 10029: 1 times
Index 31053: 1 times
Index 2807: 1 times
Index 59940: 1 times
Index 18827: 1 times
Index 37061: 1 times
Index 46671: 1 times
Index 29176: 1 times
Index 24367: 1 times
Index 42972: 1 times
Index 23806: 1 times
Index 40161: 1 times
Index 58883: 1 times
Index 18156: 1 times
Index 53000: 1 times
Index 15290: 1 times
Index 8995: 1 times
Index 2032: 1 times
Index 36654: 1 times
Index 4140: 1 times
Index 11413: 1 times
Index 45990: 1 times
Index 53923: 1 times
Index 17472: 1 times
Index 45942: 1 times
Index 60385: 1 times
Index 20121: 1 times
Index 1655: 1 times
Index 26840: 1 times
Index 5170: 1 times
Index 20612: 1 times
Index 30835: 1 times
Index 56009: 1 times
Index 52377: 1 times
Index 14252: 1 times
Index 33933: 1 times
Index 61930: 1 times
Index 60358: 1 times
Index 50890: 1 times
Index 45272: 1 times
Index 56760: 1 times
Index 56696: 1 times
Index 32532: 1 times
Index 43546: 1 times
Index 54212: 1 times
Index 63722: 1 times
Index 10978: 1 times
Index 52968: 1 times
Index 14042: 1 times
Index 147: 1 times
Index 41176: 1 times
Index 60096: 1 times
Index 22490: 1 times
Index 22229: 1 times
Index 41828: 1 times
Index 18361: 1 times
Index 31819: 1 times
Index 59148: 1 times
Index 19408: 1 times
Index 42763: 1 times
Index 60206: 1 times
Index 48754: 1 times
Index 19112: 1 times
Index 9991: 1 times
Index 19569: 1 times
Index 65003: 1 times
Index 61572: 1 times
Index 21653: 1 times
Index 54195: 1 times
Index 61318: 1 times
Index 34393: 1 times
Index 64456: 1 times
Index 21934: 1 times
Index 10016: 1 times
Index 36792: 1 times
Index 14770: 1 times
Index 30289: 1 times
Index 24415: 1 times
Index 918: 1 times
Index 19047: 1 times
Index 49504: 1 times
Index 45178: 1 times
Index 8404: 1 times
Index 4547: 1 times
Index 51379: 1 times
Index 51295: 1 times
Index 63012: 1 times
Index 53250: 1 times
Index 17887: 1 times
Index 13801: 1 times
Index 7814: 1 times
Index 53243: 1 times
Index 29183: 1 times
Index 22434: 1 times
Index 6689: 1 times
Index 21048: 1 times
Index 28765: 1 times
Index 36169: 1 times
Index 39208: 1 times
Index 15120: 1 times
Index 53529: 1 times
Index 51781: 1 times
Index 47443: 1 times
Index 26314: 1 times
Index 33706: 1 times
Index 23695: 1 times
Index 7982: 1 times
Index 46069: 1 times
Index 17888: 1 times
Index 35501: 1 times
Index 32419: 1 times
Index 53656: 1 times
Index 23443: 1 times
Index 8013: 1 times
Index 2254: 1 times
Index 63785: 1 times
Index 41009: 1 times
Index 10256: 1 times
Index 16455: 1 times
Index 26459: 1 times
Index 4691: 1 times
Index 34896: 1 times
Index 45657: 1 times
Index 40128: 1 times
Index 59524: 1 times
Index 31228: 1 times
Index 11816: 1 times
Index 391: 1 times
Index 1482: 1 times
Index 51557: 1 times
Index 56099: 1 times
Index 275: 1 times
Index 26803: 1 times
Index 19382: 1 times
Index 18541: 1 times
Index 3618: 1 times
Index 52460: 1 times
Index 14949: 1 times
Index 9467: 1 times
Index 18970: 1 times
Index 65095: 1 times
Index 28248: 1 times
Index 9606: 1 times
Index 45: 1 times
Index 57144: 1 times
Index 62877: 1 times
Index 14633: 1 times
Index 43040: 1 times
Index 60854: 1 times
Index 18973: 1 times
Index 48053: 1 times
Index 12203: 1 times
Index 45403: 1 times
Index 21021: 1 times
Index 60282: 1 times
Index 34549: 1 times
Index 19440: 1 times
Index 21158: 1 times
Index 22573: 1 times
Index 1641: 1 times
Index 52957: 1 times
Index 4670: 1 times
Index 47447: 1 times
Index 48319: 1 times
Index 57546: 1 times
Index 6336: 1 times
Index 45730: 1 times
Index 50412: 1 times
Index 10319: 1 times
Index 36128: 1 times
Index 57001: 1 times
Index 25199: 1 times
Index 53670: 1 times
Index 40853: 1 times
Index 1428: 1 times
Index 39564: 1 times
Index 21893: 1 times
Index 43049: 1 times
Index 23882: 1 times
Index 24508: 1 times
Index 61616: 1 times
Index 59385: 1 times
Index 31619: 1 times
Index 8346: 1 times
Index 47707: 1 times
Index 24910: 1 times
Index 18438: 1 times
Index 43852: 1 times
Index 46932: 1 times
Index 32351: 1 times
Index 55768: 1 times
Index 6798: 1 times
Index 42777: 1 times
Index 64792: 1 times
Index 23576: 1 times
Index 23189: 1 times
Index 21968: 1 times
Index 13907: 1 times
Index 78: 1 times
Index 50313: 1 times
Index 1510: 1 times
Index 10002: 1 times
Index 45496: 1 times
Index 17722: 1 times
Index 27337: 1 times
Index 56996: 1 times
Index 38180: 1 times
Index 51012: 1 times
Index 14459: 1 times
Index 16950: 1 times
Index 52790: 1 times
Index 48040: 1 times
Index 38712: 1 times
Index 5885: 1 times
Index 23380: 1 times
Index 51689: 1 times
Index 9298: 1 times
Index 43254: 1 times
Index 10559: 1 times
Index 27539: 1 times
Index 11567: 1 times
Index 41964: 1 times
Index 45940: 1 times
Index 58477: 1 times
Index 2817: 1 times
Index 27311: 1 times
Index 29603: 1 times
Index 53338: 1 times
Index 21735: 1 times
Index 3997: 1 times
Index 59700: 1 times
Index 36476: 1 times
Index 5946: 1 times
Index 24869: 1 times
Index 60612: 1 times
Index 11887: 1 times
Index 62382: 1 times
Index 60960: 1 times
Index 58040: 1 times
Index 34902: 1 times
Index 27004: 1 times
Index 65353: 1 times
Index 49878: 1 times
Index 46688: 1 times
Index 58315: 1 times
Index 63686: 1 times
Index 141: 1 times
Index 12341: 1 times
Index 58030: 1 times
Index 52041: 1 times
Index 48606: 1 times
Index 17212: 1 times
Index 43664: 1 times
Index 61060: 1 times
Index 41677: 1 times
Index 13284: 1 times
Index 56523: 1 times
Index 46313: 1 times
Index 59334: 1 times
Index 60506: 1 times
Index 58393: 1 times
Index 15433: 1 times
Index 17026: 1 times
Index 46411: 1 times
Index 19667: 1 times
Index 30006: 1 times
Index 57297: 1 times
Index 13252: 1 times
Index 62211: 1 times
Index 923: 1 times
Index 54776: 1 times
Index 64978: 1 times
Index 38926: 1 times
Index 33920: 1 times
Index 64893: 1 times
Index 58058: 1 times
Index 10529: 1 times
Index 4846: 1 times
Index 2525: 1 times
Index 48889: 1 times
Index 37561: 1 times
Index 39499: 1 times
Index 55645: 1 times
Index 57830: 1 times
Index 25108: 1 times
Index 61791: 1 times
Index 37024: 1 times
Index 34887: 1 times
Index 17094: 1 times
Index 23489: 1 times
Index 45749: 1 times
Index 52495: 1 times
Index 19793: 1 times
Index 24210: 1 times
Index 34424: 1 times
Index 31133: 1 times
Index 52276: 1 times
Index 37449: 1 times
Index 29211: 1 times
Index 24494: 1 times
Index 34287: 1 times
Index 9378: 1 times
Index 36793: 1 times
Index 32583: 1 times
Index 20706: 1 times
Index 38767: 1 times
Index 38559: 1 times
Index 64521: 1 times
Index 57326: 1 times
Index 40493: 1 times
Index 4588: 1 times
Index 42060: 1 times
Index 45299: 1 times
Index 6810: 1 times
Index 1764: 1 times
Index 34699: 1 times
Index 43183: 1 times
Index 24304: 1 times
Index 39307: 1 times
Index 8607: 1 times
Index 29426: 1 times
Index 46128: 1 times
Index 2880: 1 times
Index 34935: 1 times
Index 64913: 1 times
Index 15789: 1 times
Index 21047: 1 times
Index 35284: 1 times
Index 3245: 1 times
Index 16386: 1 times
Index 36679: 1 times
Index 46607: 1 times
Index 32427: 1 times
Index 24346: 1 times
Index 64522: 1 times
Index 61909: 1 times
Index 49359: 1 times
Index 48385: 1 times
Index 25953: 1 times
Index 30375: 1 times
Index 56970: 1 times
Index 15188: 1 times
Index 32256: 1 times
Index 4422: 1 times
Index 46833: 1 times
Index 58831: 1 times
Index 62294: 1 times
Index 19375: 1 times
Index 24885: 1 times
Index 37668: 1 times
Index 25267: 1 times
Index 10480: 1 times
Index 44329: 1 times
Index 63338: 1 times
Index 8133: 1 times
Index 26386: 1 times
Index 19284: 1 times
Index 26854: 1 times
Index 4859: 1 times
Index 60512: 1 times
Index 47035: 1 times
Index 22158: 1 times
Index 34050: 1 times
Index 34494: 1 times
Index 32794: 1 times
Index 51881: 1 times
Index 33186: 1 times
Index 24061: 1 times
Index 25326: 1 times
Index 14567: 1 times
Index 36440: 1 times
Index 53625: 1 times
Index 62540: 1 times
Index 53113: 1 times
Index 6178: 1 times
Index 26780: 1 times
Index 47778: 1 times
Index 12642: 1 times
Index 43970: 1 times
Index 14693: 1 times
Index 9844: 1 times
Index 17069: 1 times
Index 63813: 1 times
Index 59637: 1 times
Index 46432: 1 times
Index 58708: 1 times
Index 40103: 1 times
Index 63598: 1 times
Index 47714: 1 times
Index 63203: 1 times
Index 49431: 1 times
Index 48432: 1 times
Index 48779: 1 times
Index 55486: 1 times
Index 43510: 1 times
Index 27475: 1 times
Index 60584: 1 times
Index 60324: 1 times
Index 2581: 1 times
Index 44099: 1 times
Index 49872: 1 times
Index 5996: 1 times
Index 63364: 1 times
Index 53683: 1 times
Index 62936: 1 times
Index 13814: 1 times
Index 62612: 1 times
Index 2031: 1 times
Index 11175: 1 times
Index 3175: 1 times
Index 13510: 1 times
Index 4629: 1 times
Index 31700: 1 times
Index 34783: 1 times
Index 30520: 1 times
Index 44761: 1 times
Index 20797: 1 times
Index 57656: 1 times
Index 13772: 1 times
Index 36674: 1 times
Index 24670: 1 times
Index 22395: 1 times
Index 25223: 1 times
Index 64673: 1 times
Index 6859: 1 times
Index 41447: 1 times
Index 5951: 1 times
Index 56785: 1 times
Index 13661: 1 times
Index 16963: 1 times
Index 20075: 1 times
Index 16911: 1 times
Index 26001: 1 times
Index 14081: 1 times
Index 36886: 1 times
Index 30624: 1 times
Index 23538: 1 times
Index 40815: 1 times
Index 46398: 1 times
Index 37350: 1 times
Index 18280: 1 times
Index 49289: 1 times
Index 4638: 1 times
Index 25096: 1 times
Index 1251: 1 times
Index 64199: 1 times
Index 2089: 1 times
Index 59486: 1 times
Index 17753: 1 times
Index 42556: 1 times
Index 31399: 1 times
Index 34519: 1 times
Index 15431: 1 times
Index 59073: 1 times
Index 10487: 1 times
Index 19498: 1 times
Index 41284: 1 times
Index 6348: 1 times
Index 711: 1 times
Index 27133: 1 times
Index 20090: 1 times
Index 51113: 1 times
Index 55546: 1 times
Index 18876: 1 times
Index 2911: 1 times
Index 55240: 1 times
Index 32292: 1 times
Index 41464: 1 times
Index 35811: 1 times
Index 967: 1 times
Index 13100: 1 times
Index 454: 1 times
Index 18610: 1 times
Index 65511: 1 times
Index 49076: 1 times
Index 12353: 1 times
Index 46547: 1 times
Index 38388: 1 times
Index 2530: 1 times
Index 58752: 1 times
Index 25553: 1 times
Index 27657: 1 times
Index 64457: 1 times
Index 2849: 1 times
Index 62690: 1 times
Index 24723: 1 times
Index 27922: 1 times
Index 17819: 1 times
Index 21867: 1 times
Index 54809: 1 times
Index 44450: 1 times
Index 39912: 1 times
Index 51998: 1 times
Index 35013: 1 times
Index 33591: 1 times
Index 31099: 1 times
Index 31847: 1 times
Index 60276: 1 times
Index 13362: 1 times
Index 40429: 1 times
Index 58787: 1 times
Index 13918: 1 times
Index 20593: 1 times
Index 64071: 1 times
Index 16299: 1 times
Index 31463: 1 times
Index 15429: 1 times
Index 5758: 1 times
Index 54367: 1 times
Index 49891: 1 times
Index 14463: 1 times
Index 29690: 1 times
Index 36492: 1 times
Index 47558: 1 times
Index 32634: 1 times
Index 1927: 1 times
Index 2468: 1 times
Index 43764: 1 times
Index 16353: 1 times
Index 38060: 1 times
Index 58942: 1 times
Index 36632: 1 times
Index 32205: 1 times
Index 51459: 1 times
Index 63268: 1 times
Index 41912: 1 times
Index 64092: 1 times
Index 45371: 1 times
Index 4361: 1 times
Index 15873: 1 times
Index 5706: 1 times
Index 30374: 1 times
Index 2262: 1 times
Index 47732: 1 times
Index 48992: 1 times
Index 22392: 1 times
Index 29626: 1 times
Index 6405: 1 times
Index 23778: 1 times
Index 35188: 1 times
Index 9099: 1 times
Index 1575: 1 times
Index 30914: 1 times
Index 36346: 1 times
Index 541: 1 times
Index 33122: 1 times
Index 55889: 1 times
Index 24204: 1 times
Index 57846: 1 times
Index 702: 1 times
Index 47241: 1 times
Index 50970: 1 times
Index 10853: 1 times
Index 52014: 1 times
Index 20287: 1 times
Index 46950: 1 times
Index 32182: 1 times
Index 25343: 1 times
Index 4665: 1 times
Index 53371: 1 times
Index 2556: 1 times
Index 11099: 1 times
Index 56576: 1 times
Index 12804: 1 times
Index 21805: 1 times
Index 5114: 1 times
Index 54692: 1 times
Index 17779: 1 times
Index 22253: 1 times
Index 9975: 1 times
Index 65484: 1 times
Index 39735: 1 times
Index 21114: 1 times
Index 46990: 1 times
Index 4482: 1 times
Index 58983: 1 times
Index 50692: 1 times
Index 18203: 1 times
Index 23501: 1 times
Index 23679: 1 times
Index 41990: 1 times
Index 26116: 1 times
Index 42454: 1 times
